loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_interest,loan_percent_income,active_loans,loan_status
5064,73,Men,Married,self employed,OWN,Vehicle,3700000,12300000,6,364,5900000,4200000,13700000,4400000,6.14,20,4,Rejected
5065,73,Men,Married,self employed,OWN,Vehicle,3700000,12300000,6,364,5900000,4200000,13700000,4400000,6.14,20,4,Rejected
5066,41,Men,Single,self employed,MORTGAGE,Business,2100000,6900000,2,566,700000,1500000,8100000,1000000,7.03,1,4,Approved
5067,78,Women,Single,self employed,MORTGAGE,Business,6200000,21900000,12,462,9400000,2000000,16600000,8300000,7.36,4,3,Rejected
5068,40,Men,Single,self employed,RENT,Vehicle,9300000,31900000,2,331,7100000,11200000,23700000,8000000,5.64,8,4,Approved
5069,34,Men,Single,self employed,OWN,Business,5100000,10300000,12,839,13400000,5400000,10700000,7500000,8.82,0,3,Approved
5070,61,Men,Single,self employed,RENT,Business,7000000,14000000,4,702,9000000,3100000,21400000,7600000,4.95,15,3,Approved
5071,62,Women,Married,employed,OWN,Medical,5300000,17900000,2,580,10200000,6400000,11600000,3600000,5.03,14,3,Approved
5072,49,Women,Married,employed,RENT,Home Renovation,900000,2800000,10,560,2700000,300000,1900000,1300000,4.96,18,5,Approved
5073,20,Men,Married,employed,OWN,Home Renovation,9400000,25700000,14,845,27300000,4100000,26500000,12200000,8.67,14,1,Approved
5074,75,Men,Married,self employed,OWN,Business,2600000,8500000,4,392,5500000,100000,8800000,2900000,6.52,10,5,Approved
5075,77,Women,Single,employed,RENT,Home Renovation,1500000,4900000,16,387,-100000,2400000,3700000,1300000,9.81,2,3,Rejected
5076,77,Women,Single,employed,RENT,Home Renovation,1500000,4900000,16,387,-100000,2400000,3700000,1300000,9.81,2,3,Rejected
5077,77,Women,Single,employed,RENT,Home Renovation,1500000,4900000,16,387,-100000,2400000,3700000,1300000,9.81,2,3,Rejected
5078,77,Women,Single,employed,RENT,Home Renovation,1500000,4900000,16,387,-100000,2400000,3700000,1300000,9.81,2,3,Rejected
5079,67,Men,Single,employed,OWN,Medical,1800000,6300000,12,749,4200000,200000,3800000,2700000,1.7,11,3,Approved
5080,30,Women,Single,student,MORTGAGE,Education,7800000,20000000,14,727,4600000,7200000,17300000,8600000,5.37,10,1,Approved
5081,77,Women,Married,self employed,MORTGAGE,Medical,2100000,7400000,14,656,5600000,400000,5200000,2800000,7.78,20,5,Approved
5082,22,Men,Single,student,OWN,Vehicle,8300000,17500000,20,643,24800000,8900000,18800000,5100000,1.91,12,5,Approved
5083,32,Men,Single,student,MORTGAGE,Personal,4400000,16800000,4,307,12800000,7200000,9700000,5800000,3.67,14,2,Approved
5084,71,Men,Single,employed,RENT,Vehicle,2300000,5000000,16,588,2000000,3500000,7000000,1500000,2.42,13,3,Approved
5085,68,Women,Married,student,MORTGAGE,Education,7700000,22300000,20,895,22200000,13300000,23900000,9100000,4.85,17,2,Approved
5086,60,Men,Single,self employed,MORTGAGE,Personal,9300000,29400000,10,351,24200000,6800000,35800000,6100000,8.27,10,5,Rejected
5087,60,Men,Single,self employed,MORTGAGE,Personal,9300000,29400000,10,351,24200000,6800000,35800000,6100000,8.27,10,5,Rejected
5088,60,Men,Single,self employed,MORTGAGE,Personal,9300000,29400000,10,351,24200000,6800000,35800000,6100000,8.27,10,5,Rejected
5089,70,Women,Single,self employed,MORTGAGE,Home Renovation,5900000,16400000,12,891,10200000,10400000,19600000,4700000,0.21,7,4,Approved
5090,41,Women,Married,self employed,RENT,Business,1900000,4900000,4,442,3200000,2100000,5800000,900000,0.58,16,3,Rejected
5091,41,Women,Married,self employed,RENT,Business,1900000,4900000,4,442,3200000,2100000,5800000,900000,0.58,16,3,Rejected
5092,41,Women,Married,self employed,RENT,Business,1900000,4900000,4,442,3200000,2100000,5800000,900000,0.58,16,3,Rejected
5093,75,Men,Married,self employed,RENT,Education,6900000,19500000,20,686,2300000,8700000,16400000,6200000,3.72,7,5,Approved
5094,39,Men,Single,student,RENT,Personal,8200000,20900000,14,766,4400000,12300000,18400000,12100000,4.66,8,2,Approved
5095,25,Men,Married,self employed,OWN,Personal,7700000,17200000,6,561,6000000,5000000,15400000,6800000,4.51,6,3,Approved
5096,28,Women,Single,self employed,MORTGAGE,Home Renovation,7700000,19000000,2,539,4000000,14500000,29300000,4100000,8.09,14,2,Rejected
5097,28,Women,Single,self employed,MORTGAGE,Home Renovation,7700000,19000000,2,539,4000000,14500000,29300000,4100000,8.09,14,2,Rejected
5098,79,Men,Single,self employed,OWN,Home Renovation,700000,1400000,6,759,1000000,500000,2600000,700000,6.23,16,2,Approved
5099,59,Women,Single,student,OWN,Medical,7100000,18200000,8,750,21000000,7900000,20800000,5300000,5.24,0,3,Approved
5100,21,Men,Married,self employed,RENT,Medical,3900000,13600000,10,373,11600000,1000000,8400000,3600000,3.11,19,4,Rejected
5101,64,Men,Married,employed,OWN,Medical,5200000,20500000,10,407,1100000,3400000,18200000,3800000,0.2,13,3,Rejected
5102,50,Women,Single,student,OWN,Vehicle,5500000,20200000,14,611,13700000,5700000,15100000,7200000,2.37,16,4,Approved
5103,70,Men,Single,employed,OWN,Education,2600000,6300000,10,783,6500000,2400000,6500000,2600000,0.69,10,3,Approved
5104,33,Men,Married,self employed,OWN,Education,7300000,24000000,18,651,16600000,100000,19600000,4500000,1.26,3,2,Approved
5105,77,Women,Single,self employed,RENT,Personal,9000000,22700000,16,793,11700000,10800000,35000000,7000000,3.25,1,3,Approved
5106,20,Men,Single,employed,MORTGAGE,Home Renovation,400000,800000,16,685,500000,300000,1300000,600000,9.74,2,4,Approved
5107,42,Women,Single,self employed,RENT,Medical,3300000,10700000,8,806,5700000,600000,11500000,4900000,7.94,5,4,Approved
5108,78,Women,Married,employed,OWN,Medical,6300000,17800000,12,770,6000000,3000000,17000000,3200000,6.33,9,1,Approved
5109,64,Women,Single,self employed,OWN,Home Renovation,7000000,23600000,14,663,13800000,9100000,21300000,7200000,6.11,2,2,Approved
5110,69,Women,Married,self employed,OWN,Home Renovation,2100000,8100000,4,592,2000000,2500000,7900000,2700000,5.66,0,4,Approved
5111,76,Men,Single,self employed,MORTGAGE,Business,7600000,26300000,18,580,19100000,14600000,25500000,5100000,1.03,10,4,Approved
5112,77,Men,Single,employed,RENT,Education,8200000,17500000,4,609,4500000,5600000,24100000,7700000,4.64,17,2,Approved
5113,23,Women,Married,employed,OWN,Business,9200000,23200000,8,380,13100000,15500000,18900000,6100000,10.0,15,1,Rejected
5114,23,Women,Married,employed,OWN,Business,9200000,23200000,8,380,13100000,15500000,18900000,6100000,10.0,15,1,Rejected
5115,23,Women,Married,employed,OWN,Business,9200000,23200000,8,380,13100000,15500000,18900000,6100000,10.0,15,1,Rejected
5116,23,Women,Married,employed,OWN,Business,9200000,23200000,8,380,13100000,15500000,18900000,6100000,10.0,15,1,Rejected
5117,23,Women,Married,employed,OWN,Business,9200000,23200000,8,380,13100000,15500000,18900000,6100000,10.0,15,1,Rejected
5118,24,Women,Married,employed,MORTGAGE,Vehicle,3800000,12100000,20,364,4100000,5100000,11600000,3000000,9.39,18,5,Rejected
5119,67,Men,Married,employed,OWN,Medical,3200000,8900000,12,866,5100000,700000,9900000,2400000,7.19,1,1,Approved
5120,39,Women,Single,student,RENT,Personal,9700000,31700000,10,342,700000,100000,36700000,12000000,6.3,4,2,Rejected
5121,39,Men,Single,employed,OWN,Business,4700000,14400000,16,884,9900000,4400000,9300000,3800000,1.88,2,1,Approved
5122,80,Men,Married,self employed,OWN,Medical,3800000,12500000,18,859,3900000,4600000,8200000,2700000,0.31,5,3,Approved
5123,73,Men,Single,self employed,MORTGAGE,Medical,400000,1000000,20,692,500000,400000,1600000,200000,1.64,18,1,Approved
5124,36,Men,Single,self employed,RENT,Education,3200000,6800000,16,675,8000000,1900000,6800000,4000000,7.91,14,2,Approved
5125,64,Women,Married,employed,OWN,Personal,3900000,12700000,8,886,3500000,5800000,14900000,5400000,4.98,8,2,Approved
5126,37,Men,Married,student,RENT,Education,3500000,13100000,10,477,3200000,6200000,7500000,3100000,9.62,10,5,Rejected
5127,61,Women,Single,employed,OWN,Business,2200000,8300000,6,596,4700000,3000000,8500000,1800000,8.98,4,5,Approved
5128,46,Men,Married,student,MORTGAGE,Business,9100000,19900000,2,711,2200000,17900000,24300000,13000000,4.54,12,3,Approved
5129,56,Women,Single,self employed,RENT,Medical,3300000,8900000,2,418,4200000,6000000,9300000,3700000,6.03,5,2,Rejected
5130,56,Women,Single,self employed,RENT,Medical,3300000,8900000,2,418,4200000,6000000,9300000,3700000,6.03,5,2,Rejected
5131,65,Women,Married,employed,OWN,Personal,6200000,16200000,6,508,5600000,5700000,21500000,3600000,7.21,12,4,Rejected
5132,59,Women,Single,self employed,MORTGAGE,Education,7000000,26100000,18,689,17200000,5700000,20500000,5900000,1.21,3,5,Approved
5133,77,Men,Married,employed,MORTGAGE,Vehicle,9200000,28200000,12,455,19200000,6400000,34700000,5900000,3.04,16,4,Rejected
5134,77,Men,Married,employed,MORTGAGE,Vehicle,9200000,28200000,12,455,19200000,6400000,34700000,5900000,3.04,16,4,Rejected
5135,77,Men,Married,employed,MORTGAGE,Vehicle,9200000,28200000,12,455,19200000,6400000,34700000,5900000,3.04,16,4,Rejected
5136,24,Men,Married,student,MORTGAGE,Vehicle,7500000,20800000,6,617,100000,14200000,19300000,8200000,8.13,2,3,Approved
5137,38,Women,Single,employed,RENT,Vehicle,5300000,13200000,10,500,4700000,9800000,20400000,2900000,1.8,16,3,Rejected
5138,68,Men,Married,employed,OWN,Medical,6800000,22800000,14,382,17600000,700000,21700000,5800000,2.02,14,1,Rejected
5139,68,Men,Married,employed,OWN,Medical,6800000,22800000,14,382,17600000,700000,21700000,5800000,2.02,14,1,Rejected
5140,68,Men,Married,employed,OWN,Medical,6800000,22800000,14,382,17600000,700000,21700000,5800000,2.02,14,1,Rejected
5141,68,Women,Married,self employed,MORTGAGE,Education,6200000,14900000,8,855,-100000,7200000,14200000,8200000,9.11,15,5,Approved
5142,22,Women,Single,employed,RENT,Business,1000000,3000000,18,614,1800000,1700000,3700000,700000,7.54,15,2,Approved
5143,50,Men,Single,student,RENT,Business,7800000,25400000,10,513,22100000,600000,23500000,9800000,2.97,18,3,Rejected
5144,50,Men,Single,student,RENT,Business,7800000,25400000,10,513,22100000,600000,23500000,9800000,2.97,18,3,Rejected
5145,39,Women,Single,employed,OWN,Medical,3000000,8800000,14,402,5600000,5300000,8600000,4200000,0.52,19,3,Rejected
5146,39,Women,Single,employed,OWN,Medical,3000000,8800000,14,402,5600000,5300000,8600000,4200000,0.52,19,3,Rejected
5147,25,Women,Single,employed,MORTGAGE,Medical,5700000,15000000,20,819,15500000,9800000,14100000,3400000,0.74,17,5,Approved
5148,46,Men,Married,employed,MORTGAGE,Business,6600000,25400000,12,622,9200000,3500000,19900000,7500000,7.57,11,5,Approved
5149,22,Men,Married,employed,RENT,Business,7100000,18200000,4,790,2500000,2200000,25500000,9600000,3.05,11,3,Approved
5150,49,Men,Married,self employed,RENT,Personal,1300000,4800000,14,808,3100000,2000000,5100000,1500000,6.81,11,1,Approved
5151,25,Men,Married,employed,OWN,Vehicle,5200000,16800000,18,369,5400000,8600000,17000000,6800000,8.95,19,4,Rejected
5152,67,Men,Married,employed,MORTGAGE,Home Renovation,5600000,20300000,4,330,16100000,5100000,15300000,4200000,9.87,0,1,Approved
5153,54,Women,Single,self employed,RENT,Business,7100000,16500000,14,857,3700000,10700000,18500000,8200000,5.86,14,3,Approved
5154,37,Women,Single,self employed,RENT,Home Renovation,5100000,19100000,8,457,13200000,5100000,16400000,7600000,8.2,5,1,Rejected
5155,37,Women,Single,self employed,RENT,Home Renovation,5100000,19100000,8,457,13200000,5100000,16400000,7600000,8.2,5,1,Rejected
5156,77,Men,Single,employed,MORTGAGE,Personal,7600000,29300000,8,843,21500000,3000000,22800000,11200000,0.03,10,4,Approved
5157,37,Men,Married,employed,RENT,Home Renovation,2500000,5400000,6,463,1900000,3500000,8200000,1800000,0.06,2,1,Rejected
5158,37,Men,Married,employed,RENT,Home Renovation,2500000,5400000,6,463,1900000,3500000,8200000,1800000,0.06,2,1,Rejected
5159,37,Men,Married,employed,RENT,Home Renovation,2500000,5400000,6,463,1900000,3500000,8200000,1800000,0.06,2,1,Rejected
5160,37,Men,Single,student,OWN,Education,6900000,22800000,16,582,17700000,2200000,23500000,4400000,1.38,18,3,Approved
5161,56,Men,Single,student,RENT,Business,3100000,6500000,2,391,100000,3800000,9900000,2400000,0.81,18,5,Rejected
5162,56,Men,Single,student,RENT,Business,3100000,6500000,2,391,100000,3800000,9900000,2400000,0.81,18,5,Rejected
5163,65,Women,Single,self employed,MORTGAGE,Business,9700000,35100000,20,612,13400000,13500000,38200000,6500000,5.29,8,3,Approved
5164,49,Men,Single,self employed,RENT,Business,5800000,12600000,2,859,13500000,4700000,21200000,4500000,5.46,15,5,Approved
5165,52,Women,Married,self employed,RENT,Vehicle,7600000,18600000,18,779,9100000,5600000,15200000,10000000,0.46,14,4,Approved
5166,55,Men,Married,self employed,RENT,Home Renovation,700000,2800000,2,561,900000,400000,1900000,800000,6.2,0,4,Approved
5167,64,Men,Married,student,RENT,Vehicle,2300000,5600000,18,420,1300000,600000,6700000,2100000,2.49,17,1,Rejected
5168,64,Men,Married,student,RENT,Vehicle,2300000,5600000,18,420,1300000,600000,6700000,2100000,2.49,17,1,Rejected
5169,64,Men,Married,student,RENT,Vehicle,2300000,5600000,18,420,1300000,600000,6700000,2100000,2.49,17,1,Rejected
5170,52,Women,Single,self employed,RENT,Personal,1600000,3300000,8,609,4700000,100000,6000000,800000,7.35,12,1,Approved
5171,62,Women,Married,employed,OWN,Personal,8100000,19300000,14,821,16500000,8500000,25800000,8300000,0.31,12,2,Approved
5172,26,Men,Single,student,MORTGAGE,Medical,7700000,17100000,14,603,11100000,12100000,30300000,7100000,2.77,15,2,Approved
5173,20,Women,Married,employed,RENT,Vehicle,1500000,3400000,10,778,3800000,300000,4000000,2200000,8.17,2,2,Approved
5174,61,Women,Married,employed,OWN,Business,7400000,23500000,2,460,20600000,12200000,25900000,9200000,1.02,3,3,Approved
5175,42,Women,Single,student,RENT,Home Renovation,8900000,27100000,18,363,7800000,9600000,25400000,12700000,4.21,2,3,Rejected
5176,42,Women,Single,student,RENT,Home Renovation,8900000,27100000,18,363,7800000,9600000,25400000,12700000,4.21,2,3,Rejected
5177,42,Women,Single,student,RENT,Home Renovation,8900000,27100000,18,363,7800000,9600000,25400000,12700000,4.21,2,3,Rejected
5178,50,Women,Single,student,OWN,Personal,2400000,5300000,16,482,5500000,4200000,8400000,2600000,8.05,1,3,Rejected
5179,50,Women,Single,student,OWN,Personal,2400000,5300000,16,482,5500000,4200000,8400000,2600000,8.05,1,3,Rejected
5180,60,Men,Married,self employed,MORTGAGE,Home Renovation,5600000,20300000,4,772,10600000,6000000,13600000,7600000,4.1,0,2,Approved
5181,62,Men,Single,employed,MORTGAGE,Vehicle,5900000,14400000,6,745,15300000,5100000,16500000,3000000,9.93,11,5,Approved
5182,80,Women,Married,employed,RENT,Medical,1100000,4000000,2,362,1800000,1300000,3500000,1100000,7.23,7,5,Approved
5183,67,Men,Married,student,MORTGAGE,Business,6600000,25600000,6,740,10900000,1900000,18900000,9200000,6.91,8,1,Approved
5184,67,Men,Married,employed,MORTGAGE,Education,8900000,24400000,10,774,11200000,6100000,31400000,7300000,4.59,16,4,Approved
5185,67,Men,Married,self employed,RENT,Vehicle,6400000,16400000,20,555,6000000,2500000,20100000,7400000,8.58,11,2,Approved
5186,48,Women,Single,student,RENT,Vehicle,8200000,17300000,12,588,9700000,1200000,20700000,4800000,4.35,3,4,Approved
5187,45,Women,Single,student,OWN,Vehicle,500000,1300000,14,619,1500000,100000,2000000,500000,2.21,11,3,Approved
5188,21,Men,Single,employed,OWN,Medical,9700000,31600000,18,607,24300000,7900000,32400000,7500000,6.79,2,5,Approved
5189,38,Women,Single,self employed,MORTGAGE,Medical,1400000,3400000,14,835,3100000,100000,4100000,2100000,5.21,1,1,Approved
5190,77,Men,Married,student,RENT,Vehicle,7200000,28100000,14,767,10000000,10400000,27500000,4000000,8.22,0,4,Approved
5191,72,Men,Married,employed,RENT,Business,8400000,26200000,14,643,19400000,11500000,17900000,6900000,5.42,17,1,Approved
5192,23,Men,Married,student,RENT,Personal,4300000,13900000,2,894,10100000,100000,8600000,3300000,5.94,8,2,Approved
5193,25,Men,Single,self employed,RENT,Personal,8800000,29800000,8,343,20000000,4900000,33300000,12200000,6.24,6,2,Rejected
5194,25,Men,Single,self employed,RENT,Personal,8800000,29800000,8,343,20000000,4900000,33300000,12200000,6.24,6,2,Rejected
5195,27,Women,Married,employed,RENT,Home Renovation,4000000,15100000,8,800,8700000,6900000,12200000,4400000,8.25,19,4,Approved
5196,20,Men,Married,self employed,MORTGAGE,Medical,6900000,17900000,18,494,7700000,11200000,15400000,8700000,7.39,14,5,Rejected
5197,20,Men,Married,self employed,MORTGAGE,Medical,6900000,17900000,18,494,7700000,11200000,15400000,8700000,7.39,14,5,Rejected
5198,20,Men,Married,self employed,MORTGAGE,Medical,6900000,17900000,18,494,7700000,11200000,15400000,8700000,7.39,14,5,Rejected
5199,65,Men,Married,employed,MORTGAGE,Personal,9600000,33000000,14,336,5800000,8500000,30100000,4900000,5.75,14,3,Rejected
5200,60,Men,Married,employed,OWN,Personal,6900000,16500000,16,785,19600000,8600000,27100000,3600000,9.87,8,4,Approved
5201,39,Women,Single,self employed,MORTGAGE,Personal,3600000,13400000,16,732,5200000,6700000,7300000,3300000,7.33,13,4,Approved
5202,76,Women,Single,student,MORTGAGE,Personal,1900000,4600000,12,587,3000000,1300000,4800000,1100000,1.14,2,5,Approved
5203,48,Men,Married,student,MORTGAGE,Personal,9700000,30800000,18,471,12700000,3800000,37300000,10400000,1.51,9,5,Rejected
5204,65,Men,Married,self employed,OWN,Education,1200000,4100000,8,497,2700000,700000,3700000,1300000,9.08,9,5,Rejected
5205,65,Men,Married,self employed,OWN,Education,1200000,4100000,8,497,2700000,700000,3700000,1300000,9.08,9,5,Rejected
5206,65,Men,Married,self employed,OWN,Education,1200000,4100000,8,497,2700000,700000,3700000,1300000,9.08,9,5,Rejected
5207,65,Men,Married,self employed,OWN,Education,1200000,4100000,8,497,2700000,700000,3700000,1300000,9.08,9,5,Rejected
5208,65,Men,Married,self employed,OWN,Education,1200000,4100000,8,497,2700000,700000,3700000,1300000,9.08,9,5,Rejected
5209,54,Women,Married,student,RENT,Medical,400000,1600000,16,784,800000,700000,700000,100000,7.34,14,4,Approved
5210,37,Women,Married,employed,RENT,Education,1500000,3300000,4,763,300000,1200000,5400000,700000,5.39,8,5,Approved
5211,38,Women,Single,self employed,OWN,Home Renovation,3500000,9500000,2,655,9900000,6600000,9400000,3100000,1.56,15,5,Approved
5212,34,Men,Married,employed,MORTGAGE,Business,4000000,8600000,4,667,11500000,6300000,15300000,3500000,3.2,18,2,Approved
5213,43,Men,Single,employed,RENT,Medical,4100000,14100000,8,367,900000,800000,8900000,5300000,9.9,16,2,Rejected
5214,43,Men,Single,employed,RENT,Medical,4100000,14100000,8,367,900000,800000,8900000,5300000,9.9,16,2,Rejected
5215,43,Men,Single,employed,RENT,Medical,4100000,14100000,8,367,900000,800000,8900000,5300000,9.9,16,2,Rejected
5216,43,Men,Single,employed,RENT,Medical,4100000,14100000,8,367,900000,800000,8900000,5300000,9.9,16,2,Rejected
5217,55,Women,Married,employed,OWN,Vehicle,5800000,18500000,16,436,1400000,5500000,17100000,6500000,0.66,13,3,Rejected
